model_id,method,ablation,task,eval_variant,steer_variant,rf_mode,steering_factor,topk,accuracy
Falcon3-10B-Instruct,atp,steer,from_female-single_to_male-single,single,single,w_rf,2,0.09,0.06
Falcon3-10B-Instruct,atp,steer,from_female-single_to_male-single,single,single,w_rf,2,0.1,0.1
Falcon3-10B-Instruct,atp,steer,from_female-single_to_male-single,single,single,w_rf,2,0.5,0.0
Falcon3-10B-Instruct,atp,steer,from_female-single_to_male-single,single,single,w_rf,2,1.0,0.0
Falcon3-10B-Instruct,atp,steer,from_female-single_to_male-single,single,single,w_rf,1,0.01,0.0
Falcon3-10B-Instruct,atp,steer,from_female-single_to_male-single,single,single,w_rf,1,0.03,0.0
Falcon3-10B-Instruct,atp,steer,from_female-single_to_male-single,single,single,w_rf,1,0.05,0.0
Falcon3-10B-Instruct,atp,steer,from_female-single_to_male-single,single,single,w_rf,1,0.07,0.0
Falcon3-10B-Instruct,atp,steer,from_female-single_to_male-single,single,single,w_rf,1,0.09,0.0
Falcon3-10B-Instruct,atp,steer,from_female-single_to_male-single,single,single,w_rf,1,0.1,0.0
Falcon3-10B-Instruct,atp,steer,from_female-single_to_male-single,single,single,w_rf,1,0.5,0.44
Falcon3-10B-Instruct,atp,steer,from_female-single_to_male-single,single,single,w_rf,1,1.0,0.0
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,single,long,w_rf,10,0.01,1.0
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,single,long,w_rf,10,0.03,0.9743589743589743
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,single,long,w_rf,10,0.05,0.8974358974358975
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,single,long,w_rf,10,0.07,0.0
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,single,long,w_rf,10,0.09,0.0
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,single,long,w_rf,10,0.1,0.0
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,single,long,w_rf,10,0.5,0.0
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,single,long,w_rf,10,1.0,0.0
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,single,long,w_rf,8,0.01,1.0
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,single,long,w_rf,8,0.03,1.0
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,single,long,w_rf,8,0.05,0.717948717948718
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,single,long,w_rf,8,0.07,0.05128205128205128
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,single,long,w_rf,8,0.09,0.0
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,single,long,w_rf,8,0.1,0.0
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,single,long,w_rf,8,0.5,0.0
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,single,long,w_rf,8,1.0,0.0
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,single,long,w_rf,6,0.01,1.0
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,single,long,w_rf,6,0.03,1.0
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,single,long,w_rf,6,0.05,1.0
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,single,long,w_rf,6,0.07,0.48717948717948717
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,single,long,w_rf,6,0.09,0.0
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,single,long,w_rf,6,0.1,0.0
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,single,long,w_rf,6,0.5,0.0
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,single,long,w_rf,6,1.0,0.0
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,single,long,w_rf,5,0.01,1.0
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,single,long,w_rf,5,0.03,1.0
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,single,long,w_rf,5,0.05,1.0
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,single,long,w_rf,5,0.07,1.0
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,single,long,w_rf,5,0.09,0.0
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,single,long,w_rf,5,0.1,0.0
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,single,long,w_rf,5,0.5,0.0
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,single,long,w_rf,5,1.0,0.0
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,single,long,w_rf,4,0.01,1.0
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,single,long,w_rf,4,0.03,1.0
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,single,long,w_rf,4,0.05,1.0
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,single,long,w_rf,4,0.07,1.0
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,single,long,w_rf,4,0.09,0.1282051282051282
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,single,long,w_rf,4,0.1,0.0
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,single,long,w_rf,4,0.5,0.0
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,single,long,w_rf,4,1.0,0.0
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,single,long,w_rf,2,0.01,0.7692307692307693
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,single,long,w_rf,2,0.03,1.0
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,single,long,w_rf,2,0.05,1.0
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,single,long,w_rf,2,0.07,1.0
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,single,long,w_rf,2,0.09,1.0
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,single,long,w_rf,2,0.1,1.0
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,single,long,w_rf,2,0.5,0.0
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,single,long,w_rf,2,1.0,0.0
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,single,long,w_rf,1,0.01,0.48717948717948717
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,single,long,w_rf,1,0.03,0.7948717948717948
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,single,long,w_rf,1,0.05,0.8461538461538461
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,single,long,w_rf,1,0.07,0.9743589743589743
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,single,long,w_rf,1,0.09,0.9487179487179487
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,single,long,w_rf,1,0.1,0.9743589743589743
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,single,long,w_rf,1,0.5,0.0
Qwen1.5-14B-Chat,atp,steer,from_female-single_to_male-single,single,long,w_rf,1,1.0,0.0
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,single,long,w_rf,10,0.01,1.0
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,single,long,w_rf,10,0.03,1.0
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,single,long,w_rf,10,0.05,0.82
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,single,long,w_rf,10,0.07,0.0
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,single,long,w_rf,10,0.09,0.0
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,single,long,w_rf,10,0.1,0.0
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,single,long,w_rf,10,0.5,0.0
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,single,long,w_rf,10,1.0,0.1
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,single,long,w_rf,8,0.01,1.0
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,single,long,w_rf,8,0.03,1.0
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,single,long,w_rf,8,0.05,1.0
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,single,long,w_rf,8,0.07,0.02
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,single,long,w_rf,8,0.09,0.0
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,single,long,w_rf,8,0.1,0.0
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,single,long,w_rf,8,0.5,0.04
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,single,long,w_rf,8,1.0,0.26
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,single,long,w_rf,6,0.01,1.0
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,single,long,w_rf,6,0.03,1.0
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,single,long,w_rf,6,0.05,0.98
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,single,long,w_rf,6,0.07,0.06
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,single,long,w_rf,6,0.09,0.02
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,single,long,w_rf,6,0.1,0.02
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,single,long,w_rf,6,0.5,0.02
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,single,long,w_rf,6,1.0,0.1
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,single,long,w_rf,5,0.01,1.0
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,single,long,w_rf,5,0.03,0.92
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,single,long,w_rf,5,0.05,1.0
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,single,long,w_rf,5,0.07,0.9
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,single,long,w_rf,5,0.09,0.98
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,single,long,w_rf,5,0.1,0.92
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,single,long,w_rf,5,0.5,0.04
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,single,long,w_rf,5,1.0,0.02
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,single,long,w_rf,4,0.01,1.0
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,single,long,w_rf,4,0.03,1.0
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,single,long,w_rf,4,0.05,1.0
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,single,long,w_rf,4,0.07,0.94
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,single,long,w_rf,4,0.09,0.04
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,single,long,w_rf,4,0.1,0.04
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,single,long,w_rf,4,0.5,0.96
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,single,long,w_rf,4,1.0,0.1
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,single,long,w_rf,2,0.01,1.0
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,single,long,w_rf,2,0.03,1.0
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,single,long,w_rf,2,0.05,0.48
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,single,long,w_rf,2,0.07,0.0
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,single,long,w_rf,2,0.09,0.8
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,single,long,w_rf,2,0.1,0.14
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,single,long,w_rf,2,0.5,0.04
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,single,long,w_rf,2,1.0,0.02
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,single,long,w_rf,1,0.01,0.98
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,single,long,w_rf,1,0.03,0.98
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,single,long,w_rf,1,0.05,0.92
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,single,long,w_rf,1,0.07,0.92
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,single,long,w_rf,1,0.09,1.0
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,single,long,w_rf,1,0.1,1.0
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,single,long,w_rf,1,0.5,1.0
OLMo-2-1124-13B-DPO,atp,steer,from_female-single_to_male-single,single,long,w_rf,1,1.0,0.96
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,single,long,w_rf,10,0.01,1.0
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,single,long,w_rf,10,0.03,0.0
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,single,long,w_rf,10,0.05,0.0
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,single,long,w_rf,10,0.07,0.9555555555555556
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,single,long,w_rf,10,0.09,0.4444444444444444
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,single,long,w_rf,10,0.1,0.0
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,single,long,w_rf,10,0.5,0.022222222222222223
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,single,long,w_rf,10,1.0,0.0
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,single,long,w_rf,8,0.01,1.0
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,single,long,w_rf,8,0.03,1.0
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,single,long,w_rf,8,0.05,0.0
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,single,long,w_rf,8,0.07,0.6222222222222222
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,single,long,w_rf,8,0.09,0.0
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,single,long,w_rf,8,0.1,0.0
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,single,long,w_rf,8,0.5,0.06666666666666667
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,single,long,w_rf,8,1.0,0.0
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,single,long,w_rf,6,0.01,1.0
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,single,long,w_rf,6,0.03,1.0
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,single,long,w_rf,6,0.05,0.0
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,single,long,w_rf,6,0.07,0.0
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,single,long,w_rf,6,0.09,0.0
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,single,long,w_rf,6,0.1,0.0
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,single,long,w_rf,6,0.5,0.08888888888888889
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,single,long,w_rf,6,1.0,0.022222222222222223
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,single,long,w_rf,5,0.01,1.0
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,single,long,w_rf,5,0.03,1.0
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,single,long,w_rf,5,0.05,1.0
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,single,long,w_rf,5,0.07,0.0
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,single,long,w_rf,5,0.09,0.0
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,single,long,w_rf,5,0.1,0.0
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,single,long,w_rf,5,0.5,0.0
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,single,long,w_rf,5,1.0,0.28888888888888886
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,single,long,w_rf,4,0.01,1.0
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,single,long,w_rf,4,0.03,1.0
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,single,long,w_rf,4,0.05,1.0
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,single,long,w_rf,4,0.07,1.0
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,single,long,w_rf,4,0.09,1.0
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,single,long,w_rf,4,0.1,1.0
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,single,long,w_rf,4,0.5,1.0
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,single,long,w_rf,4,1.0,1.0
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,single,long,w_rf,2,0.01,0.9555555555555556
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,single,long,w_rf,2,0.03,1.0
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,single,long,w_rf,2,0.05,1.0
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,single,long,w_rf,2,0.07,1.0
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,single,long,w_rf,2,0.09,1.0
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,single,long,w_rf,2,0.1,1.0
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,single,long,w_rf,2,0.5,1.0
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,single,long,w_rf,2,1.0,1.0
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,single,long,w_rf,1,0.01,0.4222222222222222
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,single,long,w_rf,1,0.03,1.0
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,single,long,w_rf,1,0.05,1.0
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,single,long,w_rf,1,0.07,1.0
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,single,long,w_rf,1,0.09,1.0
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,single,long,w_rf,1,0.1,1.0
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,single,long,w_rf,1,0.5,1.0
gemma-3-12b-it,atp,steer,from_female-single_to_male-single,single,long,w_rf,1,1.0,1.0
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,single,long,w_rf,10,0.01,1.0
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,single,long,w_rf,10,0.03,1.0
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,single,long,w_rf,10,0.05,0.0
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,single,long,w_rf,10,0.07,1.0
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,single,long,w_rf,10,0.09,1.0
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,single,long,w_rf,10,0.1,1.0
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,single,long,w_rf,10,0.5,0.0
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,single,long,w_rf,10,1.0,0.0
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,single,long,w_rf,8,0.01,1.0
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,single,long,w_rf,8,0.03,1.0
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,single,long,w_rf,8,0.05,1.0
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,single,long,w_rf,8,0.07,0.4166666666666667
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,single,long,w_rf,8,0.09,1.0
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,single,long,w_rf,8,0.1,1.0
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,single,long,w_rf,8,0.5,0.0
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,single,long,w_rf,8,1.0,0.0
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,single,long,w_rf,6,0.01,1.0
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,single,long,w_rf,6,0.03,1.0
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,single,long,w_rf,6,0.05,1.0
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,single,long,w_rf,6,0.07,1.0
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,single,long,w_rf,6,0.09,1.0
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,single,long,w_rf,6,0.1,1.0
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,single,long,w_rf,6,0.5,0.0
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,single,long,w_rf,6,1.0,0.0
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,single,long,w_rf,5,0.01,1.0
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,single,long,w_rf,5,0.03,1.0
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,single,long,w_rf,5,0.05,1.0
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,single,long,w_rf,5,0.07,1.0
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,single,long,w_rf,5,0.09,1.0
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,single,long,w_rf,5,0.1,1.0
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,single,long,w_rf,5,0.5,0.0
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,single,long,w_rf,5,1.0,0.0
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,single,long,w_rf,4,0.01,1.0
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,single,long,w_rf,4,0.03,1.0
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,single,long,w_rf,4,0.05,1.0
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,single,long,w_rf,4,0.07,1.0
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,single,long,w_rf,4,0.09,1.0
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,single,long,w_rf,4,0.1,1.0
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,single,long,w_rf,4,0.5,0.0
Qwen1.5-32B-Chat,atp,steer,from_female-single_to_male-single,single,long,w_rf,4,1.0,0.0
