model_id,task,method,ablation,eval_variant,steer_variant,rf_mode,topk,max_accuracy,best_steering_factor
Qwen1.5-32B-Chat,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,single,single,w_rf,0.03,1.0,8.0
Qwen1.5-32B-Chat,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,single,single,w_rf,0.05,1.0,10.0
Qwen1.5-32B-Chat,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,single,single,w_rf,0.07,1.0,6.0
Qwen1.5-32B-Chat,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,single,single,w_rf,0.09,0.7142857142857143,1.0
Qwen1.5-32B-Chat,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,single,single,w_rf,0.1,0.8163265306122449,1.0
Qwen1.5-32B-Chat,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,single,single,w_rf,0.5,0.0,10.0
Qwen1.5-32B-Chat,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,single,single,w_rf,1.0,0.0,10.0
Falcon3-10B-Instruct,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,single,single,w_rf,0.01,,
Falcon3-10B-Instruct,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,single,single,w_rf,0.03,,
Falcon3-10B-Instruct,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,single,single,w_rf,0.05,,
Falcon3-10B-Instruct,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,single,single,w_rf,0.07,,
Falcon3-10B-Instruct,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,single,single,w_rf,0.09,,
Falcon3-10B-Instruct,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,single,single,w_rf,0.1,,
Falcon3-10B-Instruct,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,single,single,w_rf,0.5,,
Falcon3-10B-Instruct,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,single,single,w_rf,1.0,,
Qwen1.5-14B-Chat,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,single,long,w_rf,0.01,0.9555555555555556,10.0
Qwen1.5-14B-Chat,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,single,long,w_rf,0.03,0.35555555555555557,5.0
Qwen1.5-14B-Chat,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,single,long,w_rf,0.05,0.6222222222222222,2.0
Qwen1.5-14B-Chat,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,single,long,w_rf,0.07,1.0,4.0
Qwen1.5-14B-Chat,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,single,long,w_rf,0.09,0.9777777777777777,2.0
Qwen1.5-14B-Chat,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,single,long,w_rf,0.1,1.0,2.0
Qwen1.5-14B-Chat,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,single,long,w_rf,0.5,0.0,10.0
Qwen1.5-14B-Chat,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,single,long,w_rf,1.0,0.0,10.0
OLMo-2-1124-13B-DPO,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,single,long,w_rf,0.01,1.0,4.0
OLMo-2-1124-13B-DPO,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,single,long,w_rf,0.03,0.9795918367346939,6.0
OLMo-2-1124-13B-DPO,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,single,long,w_rf,0.05,0.20408163265306123,1.0
OLMo-2-1124-13B-DPO,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,single,long,w_rf,0.07,0.2653061224489796,4.0
OLMo-2-1124-13B-DPO,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,single,long,w_rf,0.09,0.9183673469387755,8.0
OLMo-2-1124-13B-DPO,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,single,long,w_rf,0.1,0.7551020408163265,4.0
OLMo-2-1124-13B-DPO,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,single,long,w_rf,0.5,0.5714285714285714,8.0
OLMo-2-1124-13B-DPO,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,single,long,w_rf,1.0,0.30612244897959184,5.0
gemma-3-12b-it,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,single,long,w_rf,0.01,1.0,10.0
gemma-3-12b-it,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,single,long,w_rf,0.03,1.0,10.0
gemma-3-12b-it,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,single,long,w_rf,0.05,1.0,8.0
gemma-3-12b-it,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,single,long,w_rf,0.07,1.0,8.0
gemma-3-12b-it,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,single,long,w_rf,0.09,1.0,6.0
gemma-3-12b-it,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,single,long,w_rf,0.1,1.0,6.0
gemma-3-12b-it,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,single,long,w_rf,0.5,1.0,4.0
gemma-3-12b-it,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,single,long,w_rf,1.0,1.0,2.0
Qwen1.5-32B-Chat,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,single,long,w_rf,0.01,1.0,10.0
Qwen1.5-32B-Chat,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,single,long,w_rf,0.03,1.0,10.0
Qwen1.5-32B-Chat,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,single,long,w_rf,0.05,1.0,10.0
Qwen1.5-32B-Chat,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,single,long,w_rf,0.07,1.0,10.0
Qwen1.5-32B-Chat,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,single,long,w_rf,0.09,0.6530612244897959,1.0
Qwen1.5-32B-Chat,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,single,long,w_rf,0.1,0.6938775510204082,1.0
Qwen1.5-32B-Chat,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,single,long,w_rf,0.5,0.0,10.0
Qwen1.5-32B-Chat,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,single,long,w_rf,1.0,0.0,10.0
Falcon3-10B-Instruct,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,single,long,w_rf,0.01,,
Falcon3-10B-Instruct,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,single,long,w_rf,0.03,,
Falcon3-10B-Instruct,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,single,long,w_rf,0.05,,
Falcon3-10B-Instruct,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,single,long,w_rf,0.07,,
Falcon3-10B-Instruct,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,single,long,w_rf,0.09,,
Falcon3-10B-Instruct,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,single,long,w_rf,0.1,,
Falcon3-10B-Instruct,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,single,long,w_rf,0.5,,
Falcon3-10B-Instruct,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,single,long,w_rf,1.0,,
Qwen1.5-14B-Chat,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,long,single,comb,0.01,0.94,10.0
Qwen1.5-14B-Chat,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,long,single,comb,0.03,0.88,6.0
Qwen1.5-14B-Chat,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,long,single,comb,0.05,0.9,4.0
Qwen1.5-14B-Chat,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,long,single,comb,0.07,0.88,2.0
Qwen1.5-14B-Chat,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,long,single,comb,0.09,0.9,2.0
Qwen1.5-14B-Chat,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,long,single,comb,0.1,0.8,2.0
Qwen1.5-14B-Chat,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,long,single,comb,0.5,0.1,1.0
Qwen1.5-14B-Chat,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,long,single,comb,1.0,0.0,10.0
OLMo-2-1124-13B-DPO,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,long,single,comb,0.01,0.76,8.0
OLMo-2-1124-13B-DPO,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,long,single,comb,0.03,0.8,6.0
OLMo-2-1124-13B-DPO,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,long,single,comb,0.05,0.8,5.0
OLMo-2-1124-13B-DPO,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,long,single,comb,0.07,0.8,4.0
OLMo-2-1124-13B-DPO,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,long,single,comb,0.09,0.78,2.0
OLMo-2-1124-13B-DPO,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,long,single,comb,0.1,0.78,2.0
OLMo-2-1124-13B-DPO,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,long,single,comb,0.5,0.74,2.0
OLMo-2-1124-13B-DPO,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,long,single,comb,1.0,0.76,1.0
gemma-3-12b-it,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,long,single,comb,0.01,0.64,10.0
gemma-3-12b-it,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,long,single,comb,0.03,0.68,10.0
gemma-3-12b-it,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,long,single,comb,0.05,0.9,10.0
gemma-3-12b-it,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,long,single,comb,0.07,0.92,8.0
gemma-3-12b-it,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,long,single,comb,0.09,0.92,6.0
gemma-3-12b-it,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,long,single,comb,0.1,0.94,8.0
gemma-3-12b-it,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,long,single,comb,0.5,0.98,4.0
gemma-3-12b-it,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,long,single,comb,1.0,0.82,10.0
Qwen1.5-32B-Chat,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,long,single,comb,0.01,0.88,10.0
Qwen1.5-32B-Chat,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,long,single,comb,0.03,0.92,10.0
Qwen1.5-32B-Chat,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,long,single,comb,0.05,0.92,5.0
Qwen1.5-32B-Chat,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,long,single,comb,0.07,0.9,4.0
Qwen1.5-32B-Chat,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,long,single,comb,0.09,0.66,1.0
Qwen1.5-32B-Chat,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,long,single,comb,0.1,0.68,1.0
Qwen1.5-32B-Chat,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,long,single,comb,0.5,0.0,10.0
Qwen1.5-32B-Chat,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,long,single,comb,1.0,0.0,10.0
Falcon3-10B-Instruct,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,long,single,comb,0.01,,
Falcon3-10B-Instruct,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,long,single,comb,0.03,,
Falcon3-10B-Instruct,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,long,single,comb,0.05,,
Falcon3-10B-Instruct,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,long,single,comb,0.07,,
Falcon3-10B-Instruct,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,long,single,comb,0.09,,
Falcon3-10B-Instruct,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,long,single,comb,0.1,,
Falcon3-10B-Instruct,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,long,single,comb,0.5,,
Falcon3-10B-Instruct,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,long,single,comb,1.0,,
Qwen1.5-14B-Chat,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,long,long,comb,0.01,0.74,10.0
Qwen1.5-14B-Chat,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,long,long,comb,0.03,0.46,5.0
Qwen1.5-14B-Chat,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,long,long,comb,0.05,0.64,2.0
Qwen1.5-14B-Chat,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,long,long,comb,0.07,0.62,2.0
Qwen1.5-14B-Chat,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,long,long,comb,0.09,0.74,2.0
Qwen1.5-14B-Chat,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,long,long,comb,0.1,0.64,2.0
Qwen1.5-14B-Chat,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,long,long,comb,0.5,0.0,10.0
Qwen1.5-14B-Chat,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,long,long,comb,1.0,0.0,10.0
OLMo-2-1124-13B-DPO,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,long,long,comb,0.01,0.72,8.0
OLMo-2-1124-13B-DPO,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,long,long,comb,0.03,0.76,4.0
OLMo-2-1124-13B-DPO,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,long,long,comb,0.05,0.78,5.0
OLMo-2-1124-13B-DPO,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,long,long,comb,0.07,0.78,2.0
OLMo-2-1124-13B-DPO,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,long,long,comb,0.09,0.76,2.0
OLMo-2-1124-13B-DPO,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,long,long,comb,0.1,0.78,2.0
OLMo-2-1124-13B-DPO,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,long,long,comb,0.5,0.64,2.0
OLMo-2-1124-13B-DPO,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,long,long,comb,1.0,0.5,1.0
gemma-3-12b-it,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,long,long,comb,0.01,0.32,10.0
gemma-3-12b-it,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,long,long,comb,0.03,0.68,10.0
gemma-3-12b-it,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,long,long,comb,0.05,0.96,10.0
gemma-3-12b-it,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,long,long,comb,0.07,0.98,10.0
gemma-3-12b-it,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,long,long,comb,0.09,0.98,5.0
gemma-3-12b-it,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,long,long,comb,0.1,0.98,8.0
gemma-3-12b-it,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,long,long,comb,0.5,0.98,4.0
gemma-3-12b-it,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,long,long,comb,1.0,0.9,6.0
Qwen1.5-32B-Chat,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,long,long,comb,0.01,0.6,8.0
Qwen1.5-32B-Chat,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,long,long,comb,0.03,0.92,8.0
Qwen1.5-32B-Chat,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,long,long,comb,0.05,0.94,5.0
Qwen1.5-32B-Chat,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,long,long,comb,0.07,0.94,5.0
Qwen1.5-32B-Chat,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,long,long,comb,0.09,0.68,1.0
Qwen1.5-32B-Chat,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,long,long,comb,0.1,0.68,1.0
Qwen1.5-32B-Chat,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,long,long,comb,0.5,0.0,10.0
Qwen1.5-32B-Chat,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,long,long,comb,1.0,0.0,10.0
Falcon3-10B-Instruct,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,long,long,comb,0.01,,
Falcon3-10B-Instruct,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,long,long,comb,0.03,,
Falcon3-10B-Instruct,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,long,long,comb,0.05,,
Falcon3-10B-Instruct,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,long,long,comb,0.07,,
Falcon3-10B-Instruct,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,long,long,comb,0.09,,
Falcon3-10B-Instruct,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,long,long,comb,0.1,,
Falcon3-10B-Instruct,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,long,long,comb,0.5,,
Falcon3-10B-Instruct,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,long,long,comb,1.0,,
